관리기관명,소재지도로명주소,lat,lon,raw_score_cctv
서울특별시 성동구청,서울특별시 고산자로2다길 18,37.5602607,127.0479965,4
서울특별시 성동구청,서울특별시 고산자로8길 7,37.5575141,127.0349807,3
서울특별시 성동구청,서울특별시 마조로9길 5,37.5612564,127.0408172,1
서울특별시 성동구청,서울특별시 사근동길 14-7 (사근동),37.5603393,127.0427735,1
서울특별시 성동구청,,37.5647413,127.0285996,3
서울특별시 성동구청,서울특별시 둘레길27,37.537252,127.046717,4
서울특별시 성동구청,서울특별시 마조로16길 6-1 (마장동),37.5642204,127.0425949,3
서울특별시 성동구청,서울특별시 마장동399-102,37.562143,127.041361,3
서울특별시 성동구청,서울특별시 무학로14가길 24,37.568343,127.034715,3
서울특별시 성동구청,서울특별시 왕십리로 287,37.5596809,127.0359191,1
서울특별시 성동구청,서울특별시 무학로6길 50 (도선동),37.5648765,127.0355758,1
서울특별시 성동구청,서울특별시 무학봉길 36,37.5602836,127.026802,4
서울특별시 성동구청,서울특별시 송정12다길 19,37.5504837,127.0668945,3
서울특별시 성동구청,서울특별시 무학봉11가길 5-34,37.5615844,127.0286254,1
서울특별시 성동구청,서울특별시 고산자로2길77,37.556979,127.038877,3
서울특별시 성동구청,서울특별시 마장로27가길 3,37.5669021,127.0347671,3
서울특별시 성동구청,서울특별시 행당동 143-3,37.558833,127.03599,6
서울특별시 성동구청,서울특별시 송정18가길 13,37.55353,127.068745,2
서울특별시 성동구청,서울특별시 왕십리로8길 21,37.54607,127.0470428,3
서울특별시 성동구청,서울특별시 마조로1길 18,37.558994,127.039247,3
서울특별시 성동구청,서울특별시 동호로 84,37.5472908,127.0171127,4
서울특별시 성동구청,서울특별시 송정길 60,37.550579,127.0655975,4
서울특별시 성동구청,서울특별시 둘레5길 18,37.538326,127.048348,2
서울특별시 성동구청,서울특별시 청계천로10가길 72-37,37.5711936,127.0371093,4
서울특별시 성동구청,서울특별시 성덕정길 103-19,37.5378456,127.0550384,3
서울특별시 성동구청,서울특별시 왕십리로 336,37.563048,127.03275,6
서울특별시 성동구청,서울특별시 청계천로10가길 8,37.5699234,127.0331268,3
서울특별시 성동구청,서울특별시 광나루로 323,37.548344,127.065557,5
서울특별시 성동구청,서울특별시 한림말1길 21-1,37.5431823,127.0162963,1
서울특별시 성동구청,서울특별시 옥수동 428-6,37.5453262,127.0110855,5
서울특별시 성동구청,서울특별시 성수동1가 656-40,37.5525283,127.0473556,4
서울특별시 성동구청,서울특별시 살곶이길 40,37.5709203,127.0422365,4
서울특별시 성동구청,서울특별시 성수이로7길7,37.5397071,127.0549163,4
서울특별시 성동구청,서울특별시 자동차시장길 22,37.5619812,127.0572967,3
서울특별시 성동구청,서울특별시 송정길 8,37.5486907,127.0610198,2
서울특별시 성동구청,서울특별시 마장로 288,37.565365,127.041927,2
서울특별시 성동구청,서울특별시 연무장5길 19,37.5447998,127.0531082,5
서울특별시 성동구청,서울특별시 마조로1길 30,37.560226,127.0393811,2
서울특별시 성동구청,서울특별시 마장로 258,37.5652313,127.0383529,4
서울특별시 성동구청,서울특별시 상왕십리동 816-3,37.5664024,127.0247879,3
서울특별시 성동구청,서울특별시 연무장길 81,37.541685,127.058115,1
서울특별시 성동구청,서울특별시 무학봉길 50,37.5604896,127.0281143,4
서울특별시 성동구청,서울특별시 옥수동 367-9,37.541132,127.017062,4
서울특별시 성동구청,서울특별시 광나루로 297,37.5487174,127.0622482,3
서울특별시 성동구청,서울특별시 독서당로59나길 40,37.5531692,127.0297698,4
서울특별시 성동구청,,37.5624507,127.0488303,4
서울특별시 성동구청,서울특별시 무학로2나길 28,37.564186,127.034233,3
서울특별시 성동구청,서울특별시 왕십리로31길 20,37.56276,127.027177,3
서울특별시 성동구청,서울특별시 난계로101,37.5611763,127.0237503,4
서울특별시 성동구청,서울특별시 행당동 300-13,37.5595664,127.0305099,1
서울특별시 성동구청,서울특별시 아차산로 41,37.546897,127.048907,5
서울특별시 성동구청,서울특별시 연무장길 53 (성수동2가),37.5424118,127.0556182,4
서울특별시 성동구청,서울특별시 아차산로13길 42,37.5467033,127.0621109,4
서울특별시 성동구청,서울특별시 송정12라길 20,37.5502319,127.067398,3
서울특별시 성동구청,서울특별시 성덕정길 144,37.5364341,127.0592727,6
서울특별시 성동구청,서울특별시 서울숲6길 6,37.5476684,127.0423355,1
서울특별시 성동구청,,37.5658064,127.0378815,4
서울특별시 성동구청,서울특별시 마조로3나길14,37.5591365,127.0396672,2
서울특별시 성동구청,서울특별시 독서당로62길 46,37.5520973,127.0340499,3
서울특별시 성동구청,서울특별시 성덕정길 151,37.5364723,127.0600814,1
서울특별시 성동구청,서울특별시 송정16길 5 (송정동),37.5523147,127.0676116,3
서울특별시 성동구청,서울특별시 사근동9가길 51,37.5622177,127.0466537,7
서울특별시 성동구청,서울특별시 용답25길 15,37.5619087,127.0533142,4
서울특별시 성동구청,서울특별시 옥수동 528-9,37.5456504,127.011795,2
서울특별시 성동구청,서울특별시 금호산길61,37.553636,127.01929,1
서울특별시 성동구청,서울특별시 금호로151,37.5544281,127.0200653,3
서울특별시 성동구청,서울특별시 무수막1길 16-1,37.5489654,127.0240249,1
서울특별시 성동구청,서울특별시 용답길 157-1,37.5626564,127.0555343,3
서울특별시 성동구청,서울특별시 왕십리로 136,37.5499801,127.0444946,6
서울특별시 성동구청,서울특별시 아차산로17길 21,37.5448341,127.0628433,3
서울특별시 성동구청,서울특별시 자동차시장1길 96 (용답동),37.5601158,127.0681228,4
서울특별시 성동구청,서울특별시 독서당로 226,37.544094,127.0155868,6
서울특별시 성동구청,서울특별시 옥수동 367-9,37.541281,127.017235,4
서울특별시 성동구청,서울특별시 무학로6길 6-1,37.5654449,127.0309066,4
서울특별시 성동구청,서울특별시 뚝섬로5길 17,37.542366,127.0505218,3
서울특별시 성동구청,서울특별시 행당로 103-1,37.55785,127.030354,4
서울특별시 성동구청,서울특별시 대현산,37.5509185,127.0292282,1
서울특별시 성동구청,서울특별시 왕십리로 336,37.563035,127.0328,4
서울특별시 성동구청,서울특별시 무학봉12길 6,37.5602378,127.0292129,3
서울특별시 성동구청,서울특별시 금호로 155,37.5548782,127.0192718,3
서울특별시 성동구청,서울특별시 독서당로63길 41,37.5533263,127.030422,1
서울특별시 성동구청,서울특별시 뚝섬로 424,37.538007,127.057755,1
서울특별시 성동구청,서울특별시 광나루로 138,37.5513839,127.0453948,3
서울특별시 성동구청,서울특별시 행당동 81-1,37.5539054,127.0452499,5
서울특별시 성동구청,서울특별시 아차산로5길 33 (성수동2가),37.5483779,127.0538177,3
서울특별시 성동구청,서울특별시 송정길 50,37.5497856,127.0649642,1
서울특별시 성동구청,서울특별시 고산자로8길 6,37.5563926,127.0349731,4
서울특별시 성동구청,서울특별시 독서당로63길 51,37.5539588,127.0295333,2
서울특별시 성동구청,서울특별시 아차산로17길 26,37.5444984,127.0643692,4
서울특별시 성동구청,,37.5586514,127.0409563,1
서울특별시 성동구청,서울특별시 송정12마길 24,37.5501708,127.0676345,3
서울특별시 성동구청,서울특별시 마장로 270,37.5652122,127.039978,3
서울특별시 성동구청,,37.5514325,127.046226,1
서울특별시 성동구청,서울특별시 아차산로 97,37.5451011,127.0548934,2
서울특별시 성동구청,서울특별시 가람길 115,37.5524864,127.0558395,5
서울특별시 성동구청,서울특별시 독서당로59길 29-2,37.5521278,127.0307846,4
서울특별시 성동구청,서울특별시 ?금호로 86,37.55129,127.025626,3
서울특별시 성동구청,서울특별시 상원길 53,37.549165,127.048049,1
서울특별시 성동구청,서울특별시 사근동11길 33-27,37.5626678,127.0466537,3
서울특별시 성동구청,서울특별시 상원4길 13,37.5470085,127.0501785,2
서울특별시 성동구청,서울특별시 둘레11길 8,37.5365257,127.0518341,4
서울특별시 성동구청,서울특별시 무학봉15라길 12,37.5622825,127.029747,3
서울특별시 성동구청,서울특별시 무학로4길 4-15,37.56441,127.03119,1
서울특별시 성동구청,서울특별시 사근동11길 31-1,37.563076,127.0469207,5
서울특별시 성동구청,서울특별시 서울숲길 4길 24 (성수동1가),37.5471343,127.0435562,3
서울특별시 성동구청,서울특별시 자동차시장1길 103,37.56007,127.069535,1
서울특별시 성동구청,서울특별시 마장로33길 41,37.5694046,127.0393447,5
서울특별시 성동구청,서울특별시 금호산10길 9-11,37.5513114,127.0201034,3
서울특별시 성동구청,,37.5482662,127.064072,3
서울특별시 성동구청,서울특별시 왕십리로21나길 9,37.5601119,127.0323486,3
서울특별시 성동구청,서울특별시 난계로100,37.561899,127.024744,4
서울특별시 성동구청,서울특별시 용답중앙15길 3-30,37.564363,127.052722,1
서울특별시 성동구청,서울특별시 독서당로 285-1,37.5479087,127.0209503,4
서울특별시 성동구청,서울특별시 성수이로12길 14,37.53978,127.0566,1
서울특별시 성동구청,서울특별시 사근동길 45-11,37.5611305,127.0457992,3
서울특별시 성동구청,서울특별시 아차산로13길 21,37.5452842,127.0613098,4
서울특별시 성동구청,서울특별시 청계천로12길 32-2,37.5677413,127.0349502,5
서울특별시 성동구청,서울특별시 왕십리로 83-21,37.545342,127.043571,3
서울특별시 성동구청,서울특별시 상원10길 21,37.5501785,127.0503921,1
서울특별시 성동구청,서울특별시 왕십리로4길 10,37.5456237,127.0457382,3
서울특별시 성동구청,서울특별시 송정12다길 5,37.5499725,127.0664749,2
서울특별시 성동구청,서울특별시 금호산2길 41,37.5486145,127.024208,3
서울특별시 성동구청,서울특별시 왕십리로21길 13-56,37.5610466,127.0337982,2
서울특별시 성동구청,서울특별시 마조로1길 58-1,37.5626142,127.039207,2
서울특별시 성동구청,서울특별시 아차산로13길 11,37.5445332,127.0609972,4
서울특별시 성동구청,서울특별시 무학봉길 77,37.561352,127.031204,3
서울특별시 성동구청,서울특별시 마장로46길 6,37.5671081,127.0460968,3
서울특별시 성동구청,서울특별시 독서당로51길 13,37.5496139,127.0265731,1
서울특별시 성동구청,서울특별시 왕십리로14가길 24 (성수동1가),37.5493562,127.0455736,1
서울특별시 성동구청,서울특별시 연무장5길 11,37.5447463,127.0521697,1
서울특별시 성동구청,서울특별시 행당로3길 13,37.5567817,127.0242691,1
서울특별시 성동구청,서울특별시 금호로3길 18,37.5478897,127.0238952,4
서울특별시 성동구청,서울특별시 동호로2나길 19-22,37.5476036,127.0188217,2
서울특별시 성동구청,서울특별시 사근동11다길 19,37.5641822,127.0474166,3
서울특별시 성동구청,서울특별시 뚝섬로13길 22,37.5395584,127.0578613,4
서울특별시 성동구청,서울특별시 금호산9길 27,37.5499687,127.01828,3
서울특별시 성동구청,서울특별시 금호산길 51,37.5527954,127.0193405,1
서울특별시 성동구청,서울특별시 행당동 77-1,37.5536956,127.041954,3
서울특별시 성동구청,서울특별시 독서당로62길 24,37.5506401,127.0330734,3
서울특별시 성동구청,,37.5703848,127.0334663,1
서울특별시 성동구청,서울특별시 행당로15길 6,37.5586585,127.0317764,2
서울특별시 성동구청,서울특별시 독서당로59다길 3,37.5525741,127.0313491,4
서울특별시 성동구청,서울특별시 무수막길 89-31,37.5537414,127.0201568,3
서울특별시 성동구청,서울특별시 왕십리로31가길 19,37.5640144,127.0291137,9
서울특별시 성동구청,서울특별시 사근동8나길 2,37.5598831,127.0468215,2
서울특별시 성동구청,서울특별시 한림말3길 25,37.543502,127.015335,3
서울특별시 성동구청,서울특별시 성수이로 7,37.5357017,127.053482,1
서울특별시 성동구청,서울특별시 성수일로4길 26 (성수동2가),37.5419654,127.0511322,5
서울특별시 성동구청,서울특별시 독서당로60가길 24,37.5492057,127.0323181,3
서울특별시 성동구청,서울특별시 용답길 85,37.5625152,127.0513763,4
서울특별시 성동구청,서울특별시 살곶이8길 16 (행당동),37.5566711,127.0423736,4
서울특별시 성동구청,서울특별시 행당동 188-10,37.5611801,127.0369186,5
서울특별시 성동구청,서울특별시 성덕정9길 13,37.5393257,127.0498657,3
서울특별시 성동구청,서울특별시 고산자로8길 11,37.5579605,127.0351715,3
서울특별시 성동구청,서울특별시 마장로44길 11,37.56647,127.0457,1
서울특별시 성동구청,서울특별시 왕십리로21가길 13,37.5606575,127.0339889,4
서울특별시 성동구청,,37.5523033,127.0685958,3
서울특별시 성동구청,서울특별시 무학봉길 46-59,37.5599098,127.0271377,4
서울특별시 성동구청,서울특별시 성수일로10길23,37.54673,127.0532455,1
서울특별시 성동구청,서울특별시 마조로 60,37.562889,127.0418472,3
서울특별시 성동구청,서울특별시 성수일로 33,37.543344,127.049154,4
서울특별시 성동구청,서울특별시 뚝섬로 427-8,37.53841,127.057903,2
서울특별시 성동구청,서울특별시 마조로12길 13 (마장동),37.5628585,127.0422286,3
서울특별시 성동구청,서울특별시 독서당로 211,37.54534,127.015321,2
서울특별시 성동구청,서울특별시 금호산9나길 4,37.5511093,127.0189056,4
서울특별시 성동구청,서울특별시 동호로5길 131,37.5480918,127.0105895,3
서울특별시 성동구청,서울특별시 용답중앙길 89-2,37.5619888,127.0554962,3
서울특별시 성동구청,서울특별시 고산자로 202,37.55841,127.0342,6
서울특별시 성동구청,서울특별시 자동차시장3길 1,37.5614929,127.057434,6
서울특별시 성동구청,서울특별시 독서당로59가길 40,37.5524749,127.0306549,2
서울특별시 성동구청,서울특별시 고산자로 177,37.555275,127.033493,3
서울특별시 성동구청,서울특별시 왕십리로16길 19-1,37.5509109,127.0462646,3
서울특별시 성동구청,서울특별시 하왕십리동 1000-594,37.559513,127.0253219,2
서울특별시 성동구청,서울특별시 살곶이8길 8-1 (행당동),37.5570411,127.0415802,3
서울특별시 성동구청,서울특별시 살곶이길 115,37.567979,127.046114,5
서울특별시 성동구청,서울특별시 독서당로62길 24-13,37.550415,127.0334548,4
서울특별시 성동구청,서울특별시 아차산로 110,37.5442314,127.0567855,3
서울특별시 성동구청,서울특별시 성수이로 137,37.546381,127.057541,3
서울특별시 성동구청,서울특별시 무학로8길 8,37.5655825,127.0313208,3
서울특별시 성동구청,서울특별시 왕십리로 318,37.5620536,127.0345535,3
서울특별시 성동구청,서울특별시 왕십리로26길 1,37.5635948,127.0327148,4
서울특별시 성동구청,서울특별시 송정12라길59,37.5517044,127.0685272,2
서울특별시 성동구청,서울특별시 살곶이2길 37-1,37.5633506,127.0451736,1
서울특별시 성동구청,서울특별시 금호로 30,37.546834,127.025345,5
서울특별시 성동구청,서울특별시 행당동 168-40,37.561053,127.037494,4
서울특별시 성동구청,서울특별시 둘레3나길 5-3,37.5381546,127.0472564,3
서울특별시 성동구청,서울특별시 매봉산,37.5444801,127.0090084,1
서울특별시 성동구청,서울특별시 보람어린이공원,37.5660324,127.0387268,2
서울특별시 성동구청,서울특별시 아차산로 96,37.544384,127.0548629,2
서울특별시 성동구청,서울특별시 왕십리로21길 47-9,37.559172,127.029933,3
서울특별시 성동구청,서울특별시 대현산,37.5520362,127.0285186,3
서울특별시 성동구청,서울특별시 사근동길 16-6,37.560495,127.042915,2
서울특별시 성동구청,서울특별시 사근동5길 7-1,37.5615921,127.0459594,3
서울특별시 성동구청,서울특별시 아차산로11길 3,37.543888,127.0590209,3
서울특별시 성동구청,서울특별시 사근동10길 16,37.5605659,127.0492095,3
서울특별시 성동구청,서울특별시 무학로10길 4,37.566307,127.0308227,3
서울특별시 성동구청,서울특별시 무학봉16길 26,37.5597648,127.033287,4
서울특별시 성동구청,서울특별시 무학로14가길 4,37.56847,127.0336837,4
서울특별시 성동구청,서울특별시 상원길 22 (성수동1가),37.5456542,127.0491714,3
서울특별시 성동구청,서울특별시 고산자로8길 34,37.5583877,127.0376434,3
서울특별시 성동구청,서울특별시 아차산로5길 24-4,37.5478744,127.0532913,3
서울특별시 성동구청,서울특별시 왕십리로21길 54-14,37.5598449,127.0292358,5
서울특별시 성동구청,서울특별시 마조로 30,37.560196,127.041361,2
서울특별시 성동구청,서울특별시 사근동길 72,37.5609741,127.0484924,2
서울특별시 성동구청,서울특별시 고산자로12길 10-1,37.5598144,127.0354309,4
서울특별시 성동구청,서울특별시 성수동2가 217-4,37.534535,127.059559,4
서울특별시 성동구청,서울특별시 고산자로16길 8,37.5654144,127.0371856,3
서울특별시 성동구청,서울특별시 독서당로57길 42-13,37.5523681,127.0293197,3
서울특별시 성동구청,,37.557894,127.033896,3
서울특별시 성동구청,서울특별시 아차산로 20,37.5473365,127.0467376,3
서울특별시 성동구청,서울특별시 고산자로 203 (행당동),37.5583457,127.0333709,3
서울특별시 성동구청,서울특별시 한림말3길 10,37.5420303,127.016365,3
서울특별시 성동구청,서울특별시 금호산,37.5506634,127.0144162,1
서울특별시 성동구청,서울특별시 아차산로 33 (성수동1가),37.5475921,127.0484848,3
서울특별시 성동구청,서울특별시 성덕정길 106 (성수동2가),37.53722,127.0552902,5
서울특별시 성동구청,서울특별시 왕십리로14길 16-1,37.548651,127.045406,1
서울특별시 성동구청,서울특별시 천호대로 262,37.5683708,127.0503768,2
서울특별시 성동구청,서울특별시 마장로35나길 13,37.5683746,127.040512,4
서울특별시 성동구청,서울특별시 고산자로17길 24,37.5680847,127.0343246,3
서울특별시 성동구청,서울특별시 금호로13길 28,37.5530395,127.0191802,3
서울특별시 성동구청,서울특별시 둘레21가길 19 골목,37.5358581,127.0582733,2
서울특별시 성동구청,서울특별시 사근동길 20-14,37.5605087,127.0433807,1
서울특별시 성동구청,서울특별시 서울숲2길 11-26,37.5480194,127.0403289,4
서울특별시 성동구청,서울특별시 마조로3가길 21,37.5596084,127.0401611,3
서울특별시 성동구청,서울특별시 독서당로39길 22,37.5394668,127.0109252,3
서울특별시 성동구청,서울특별시 마장로39길 24,37.5672073,127.0435791,5
서울특별시 성동구청,서울특별시 독서당로59길 39,37.5524673,127.0316925,1
서울특별시 성동구청,서울특별시 성수이로7길 11,37.5402832,127.0546798,3
서울특별시 성동구청,서울특별시 성수근린공원,37.5448951,127.0528182,2
서울특별시 성동구청,서울특별시 마장로31길 6,37.5664062,127.0376205,6
서울특별시 성동구청,서울특별시 성수이로16길 21,37.5404777,127.0591049,5
서울특별시 성동구청,서울특별시 마조로1길 42,37.5613327,127.0392684,5
서울특별시 성동구청,,37.553297,127.040761,4
서울특별시 성동구청,서울특별시 무수막길 45,37.550979,127.023173,5
서울특별시 성동구청,서울특별시 무학봉15길 27,37.5636291,127.03022,4
서울특별시 성동구청,서울특별시 살곶이4길 9 (행당동),37.5564422,127.0417785,4
서울특별시 성동구청,서울특별시 응봉동 271,37.5483055,127.0324325,3
서울특별시 성동구청,서울특별시 용답길 91,37.562136,127.051563,3
서울특별시 성동구청,서울특별시 독서당로39길 46-16,37.5405349,127.0107192,3
서울특별시 성동구청,서울특별시 마장로29길 24,37.5686721,127.0364379,4
서울특별시 성동구청,서울특별시 자동차시장1길 32,37.5611572,127.0609741,5
서울특별시 성동구청,서울특별시 왕십리로16가길 10-15,37.5503463,127.0451126,2
서울특별시 성동구청,서울특별시 한림말1길 16,37.5426559,127.0163955,4
서울특별시 성동구청,서울특별시 사근동9길 1-10,37.5612831,127.0472106,2
서울특별시 성동구청,서울특별시 무수막18길 18,37.552477,127.022278,1
서울특별시 성동구청,서울특별시 독서당로44길 25,37.5431709,127.0208969,3
서울특별시 성동구청,서울특별시 마장로31다길 16,37.5709342,127.0394973,2
서울특별시 성동구청,서울특별시 옥수동 528-9,37.546295,127.010876,3
서울특별시 성동구청,서울특별시 장터1가길 25-9,37.5490684,127.0181808,4
서울특별시 성동구청,,37.552248,127.068594,3
서울특별시 성동구청,서울특별시 무학봉23길 7,37.5624122,127.031166,3
서울특별시 성동구청,서울특별시 연무장길 107,37.5408134,127.0609588,5
서울특별시 성동구청,서울특별시 금호로 48-1,37.547863,127.026157,1
서울특별시 성동구청,서울특별시 무학봉15길 11-1,37.5624122,127.0307083,4
서울특별시 성동구청,서울특별시 고산자로 249,37.5618896,127.0354766,5
서울특별시 성동구청,서울특별시 왕십리로 385,37.5647468,127.0274429,1
서울특별시 성동구청,서울특별시 용답19가길11,37.5636558,127.0520935,3
서울특별시 성동구청,서울특별시 동호로2나길 12-10,37.5477981,127.0179443,5
서울특별시 성동구청,서울특별시 독서당로51길 28,37.5507125,127.0264205,3
서울특별시 성동구청,서울특별시 성수일로1길 9,37.5417442,127.0477447,4
서울특별시 성동구청,서울특별시 송정길 10-29,37.5484504,127.0615539,3
서울특별시 성동구청,서울특별시 성수이로 72,37.5412788,127.056549,4
서울특별시 성동구청,서울특별시 마조로1길 32,37.560498,127.039336,1
서울특별시 성동구청,서울특별시 행당동 192-3,37.5613632,127.0369338,2
서울특별시 성동구청,서울특별시 금호산2길 34,37.5486488,127.0233383,4
서울특별시 성동구청,서울특별시 고산자로 234,37.560923,127.035448,3
서울특별시 성동구청,서울특별시 장터5길 15,37.5497589,127.021347,3
서울특별시 성동구청,서울특별시 아차산로11길 33,37.546966,127.060521,1
서울특별시 성동구청,서울특별시 무학로14길 6-21,37.5671882,127.0309371,4
서울특별시 성동구청,서울특별시 왕십리로 363-1,37.564229,127.029623,6
서울특별시 성동구청,,37.561171,127.035193,4
서울특별시 성동구청,서울특별시 성수이로2길 11,37.5357398,127.054718,3
서울특별시 성동구청,서울특별시 무학로10길 18,37.5660514,127.0329132,1
서울특별시 성동구청,서울특별시 한림말길 31,37.5408477,127.0141448,3
서울특별시 성동구청,서울특별시 옥수동 436-1,37.5430946,127.0097808,4
서울특별시 성동구청,서울특별시 서울숲4길 10,37.5475311,127.04216,3
서울특별시 성동구청,서울특별시 용답중앙11길 2,37.5652236,127.0511093,3
서울특별시 성동구청,서울특별시 독서당로 375,37.5493354,127.0290451,3
서울특별시 성동구청,서울특별시 무수막길 66,37.5518875,127.0210113,5
서울특별시 성동구청,서울특별시 왕십리로2길 20,37.5432662,127.046791,4
서울특별시 성동구청,서울특별시 성수일로 91,37.548569,127.051141,5
서울특별시 성동구청,서울특별시 성덕정길 33,37.5390281,127.0473709,5
서울특별시 성동구청,서울특별시 무수막1길 7,37.5488967,127.0250625,2
서울특별시 성동구청,서울특별시 독서당로62가길 46,37.5485191,127.0326156,2
서울특별시 성동구청,서울특별시 독서당로 419,37.5525207,127.0326156,3
서울특별시 성동구청,서울특별시 마조로14가길 28,37.5646057,127.0438461,2
서울특별시 성동구청,서울특별시 매봉길 30,37.546901,127.015164,2
서울특별시 성동구청,서울특별시 상원10가길 10,37.54953,127.0482101,3
서울특별시 성동구청,서울특별시 무학로4길 21,37.5646972,127.0330276,4
서울특별시 성동구청,서울특별시 마장로 310,37.5666122,127.0442581,1
서울특별시 성동구청,,37.565217,127.024686,4
서울특별시 성동구청,서울특별시 용답29길 10-1,37.5638809,127.0548019,5
서울특별시 성동구청,서울특별시 행당로17길 36-2,37.56133,127.032371,3
서울특별시 성동구청,서울특별시 금호동2가 500-13,37.5527915,127.0193481,4
서울특별시 성동구청,서울특별시 동호로2나길 10,37.5475,127.018465,2
서울특별시 성동구청,서울특별시 행당로8길 36,37.556466,127.033618,4
서울특별시 성동구청,서울특별시 무학로8길 14,37.5656509,127.0323562,1
서울특별시 성동구청,서울특별시 금호로 165,37.5559196,127.019905,3
서울특별시 성동구청,서울특별시 행당로1길 6,37.5561332,127.0237426,3
서울특별시 성동구청,서울특별시 마장로204-8,37.566199,127.032474,1
서울특별시 성동구청,서울특별시 행당동 78-1,37.5535354,127.0409698,3
서울특별시 성동구청,서울특별시 고산자로2길 4-1,37.5521888,127.0355758,3
서울특별시 성동구청,서울특별시 무학봉15다길 7,37.5619392,127.0304489,3
서울특별시 성동구청,서울특별시 마장로 284,37.5652122,127.0416107,4
서울특별시 성동구청,서울특별시 마장로35나길 31 (마장동),37.5676078,127.0428771,5
서울특별시 성동구청,서울특별시 용답25다길 6,37.5627,127.05272,2
서울특별시 성동구청,서울특별시 아차산로1길 19,37.5496444,127.0464096,3
서울특별시 성동구청,서울특별시 연무장길 72,37.5418319,127.0573883,4
서울특별시 성동구청,서울특별시 왕십리로 298,37.561063,127.035714,3
서울특별시 성동구청,,37.553322,127.022634,2
서울특별시 성동구청,서울특별시 뚝섬로17길 3 (성수동2가),37.5377464,127.059616,4
서울특별시 성동구청,서울특별시 서울숲2길 20 (성수동1가),37.5470619,127.0408401,4
서울특별시 성동구청,서울특별시 용답중앙11길 4-12,37.5653038,127.051567,2
서울특별시 성동구청,서울특별시 송정14길 1-1 (송정동),37.5516128,127.0667495,4
서울특별시 성동구청,서울특별시 살곶이4길 16,37.556216,127.042519,4
서울특별시 성동구청,서울특별시 동일로43길 3-5,37.5535278,127.0697174,2
서울특별시 성동구청,서울특별시 무학로2가길 12,37.5641136,127.0323715,2
서울특별시 성동구청,서울특별시 용답중앙15길 3-8,37.5642089,127.0530166,2
서울특별시 성동구청,서울특별시 성덕정길 47,37.5385551,127.048912,3
서울특별시 성동구청,서울특별시 연무장길100-18,37.5406036,127.0600814,2
서울특별시 성동구청,서울특별시 마장로33길 67,37.5711975,127.040657,3
서울특별시 성동구청,서울특별시 왕십리로 400,37.565525,127.0258941,6
서울특별시 성동구청,서울특별시 독서당로62가길 22,37.5496635,127.0329742,4
서울특별시 성동구청,서울특별시 둘레길 115,37.5346488,127.0561904,3
서울특별시 성동구청,서울특별시 왕십리로33나길 14,37.5639762,127.0275192,1
서울특별시 성동구청,서울특별시 송정길 42,37.5493621,127.0642013,4
서울특별시 성동구청,서울특별시 왕십리로 382,37.5653343,127.0284957,4
서울특별시 성동구청,서울특별시 사근동11길 35,37.563435,127.046751,2
서울특별시 성동구청,서울특별시 왕십리로16길 12-21,37.5499992,127.0458526,1
서울특별시 성동구청,서울특별시 성수동1가 601-2,37.5379753,127.0457992,2
서울특별시 성동구청,서울특별시 자동차시장1길 63 (용답동),37.5609359,127.0642547,1
서울특별시 성동구청,서울특별시 왕십리로 321,37.562338,127.033694,5
서울특별시 성동구청,서울특별시 송정18길 1,37.5531845,127.0676727,3
서울특별시 성동구청,서울특별시 둘레15길 7,37.5351715,127.0553283,2
서울특별시 성동구청,서울특별시 금호산6길 16,37.5497741,127.019577,3
서울특별시 성동구청,서울특별시 사근동2길 18,37.5601081,127.0452728,2
서울특별시 성동구청,서울특별시 금호산2길 25,37.5489385,127.0224864,3
서울특별시 성동구청,서울특별시 왕십리로19길 28-1 건너편,37.555912,127.0374069,3
서울특별시 성동구청,서울특별시 왕십리로11길 7,37.548489,127.043632,1
서울특별시 성동구청,서울특별시 마조로5길 7,37.5601119,127.0405044,3
서울특별시 성동구청,서울특별시 독서당로 419,37.553287,127.033058,2
서울특별시 성동구청,서울특별시 송정12마길 13,37.549892,127.067471,2
서울특별시 성동구청,서울특별시 사근동 128-2,37.559346,127.050588,4
서울특별시 성동구청,서울특별시 마장로33길 31,37.568646,127.038757,4
서울특별시 성동구청,서울특별시 무학봉15라길 5,37.5625724,127.0303573,4
서울특별시 성동구청,서울특별시 성수이로8길,37.539024,127.056731,3
서울특별시 성동구청,서울특별시 둘레15길 13,37.5361099,127.0556869,3
서울특별시 성동구청,서울특별시 독서당로47가길 31,37.5472259,127.0187072,3
서울특별시 성동구청,서울특별시 용답29길 16,37.56415,127.05449,1
서울특별시 성동구청,서울특별시 성수일로3길 15,37.542984,127.0478363,4
서울특별시 성동구청,서울특별시 고산자로 332,37.5692291,127.0375671,1
서울특별시 성동구청,서울특별시 송정18가길 19 (송정동),37.554058,127.0688858,3
서울특별시 성동구청,서울특별시 성수이로7길 38,37.5424957,127.0534133,2
서울특별시 성동구청,서울특별시 송정 제방길,37.5519905,127.066513,1
서울특별시 성동구청,서울특별시 왕십리로21길 57,37.5590858,127.0289688,3
서울특별시 성동구청,서울특별시 독서당로62길 10,37.5497169,127.0318069,4
서울특별시 성동구청,서울특별시 행당로17길 9-34,37.5589752,127.0331268,4
서울특별시 성동구청,서울특별시 용답19길 6-1,37.5629882,127.0519714,3
서울특별시 성동구청,서울특별시 독서당로 329,37.5481605,127.0256958,4
